id,cycle,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2
30,41,518.67,1.3,47.19,523.02,2387.96,8143.8,8.3951,0.03,391,2388,100,642.33,39.2,23.4505,1582.23,1397.44,14.62,21.61,554.65,2388.0,9067.51,-0.0008,0.0
30,42,518.67,1.3,47.17,521.51,2388.03,8146.57,8.3938,0.03,391,2388,100,642.01,39.09,23.5771,1584.09,1395.07,14.62,21.61,552.93,2388.01,9055.15,-0.0014,-0.0003
30,43,518.67,1.3,47.15,522.57,2387.98,8148.75,8.3938,0.03,391,2388,100,642.54,39.01,23.417,1585.86,1389.53,14.62,21.61,554.59,2388.02,9065.92,-0.0013,-0.0002
30,44,518.67,1.3,47.27,522.86,2387.96,8146.26,8.4046,0.03,392,2388,100,642.25,38.97,23.4317,1582.48,1392.7,14.62,21.61,554.48,2388.01,9059.63,-0.0011,0.0003
30,45,518.67,1.3,47.11,522.36,2388.05,8142.53,8.4136,0.03,392,2388,100,642.63,39.01,23.4841,1582.57,1395.17,14.62,21.61,554.48,2388.01,9059.29,-0.0009,0.0004
30,46,518.67,1.3,47.06,522.47,2388.01,8142.81,8.3736,0.03,392,2388,100,641.6,39.0,23.4249,1579.91,1398.65,14.62,21.61,554.46,2387.99,9059.22,-0.0013,-0.0005
30,47,518.67,1.3,47.14,521.8,2387.99,8141.65,8.3717,0.03,391,2388,100,641.65,39.07,23.3628,1584.22,1394.82,14.62,21.61,555.19,2387.96,9056.07,-0.0008,-0.0002
30,48,518.67,1.3,47.27,522.34,2387.99,8147.04,8.3805,0.03,391,2388,100,642.12,38.98,23.3428,1584.85,1394.7,14.62,21.61,554.65,2388.03,9062.44,-0.0013,0.0
30,49,518.67,1.3,47.34,522.25,2387.91,8142.87,8.3856,0.03,392,2388,100,641.77,39.27,23.3326,1583.5,1403.79,14.62,21.61,554.56,2387.98,9058.74,-0.0009,0.0
30,50,518.67,1.3,47.31,522.38,2388.02,8148.25,8.3958,0.03,392,2388,100,642.69,39.09,23.3434,1591.98,1386.69,14.62,21.61,554.96,2388.04,9057.53,-0.0003,-0.0001
30,51,518.67,1.3,47.2,522.55,2387.97,8147.16,8.3966,0.03,391,2388,100,641.66,39.05,23.4946,1581.86,1395.76,14.62,21.61,554.16,2387.98,9066.93,-0.003,-0.0003
30,52,518.67,1.3,47.12,522.32,2388.0,8142.47,8.4098,0.03,392,2388,100,642.1,39.15,23.485,1582.77,1395.75,14.62,21.61,554.66,2388.01,9063.48,-0.0004,0.0005
30,53,518.67,1.3,47.24,522.54,2387.98,8142.22,8.3718,0.03,391,2388,100,642.66,39.04,23.556,1586.75,1397.13,14.62,21.61,555.45,2387.93,9058.41,-0.0006,0.0005
30,54,518.67,1.3,47.36,522.55,2388.02,8149.15,8.3862,0.03,391,2388,100,642.14,39.07,23.4289,1585.66,1407.99,14.62,21.61,554.75,2388.0,9064.1,-0.0005,0.0
30,55,518.67,1.3,47.21,523.08,2387.97,8144.22,8.3837,0.03,390,2388,100,642.42,39.05,23.4493,1577.95,1392.36,14.62,21.6,554.45,2387.98,9067.7,0.0016,-0.0004
30,56,518.67,1.3,47.23,522.16,2387.99,8146.48,8.365,0.03,391,2388,100,642.07,38.98,23.3885,1590.96,1400.13,14.62,21.61,554.68,2388.0,9060.06,-0.0006,-0.0002
30,57,518.67,1.3,47.17,522.35,2387.99,8146.17,8.4254,0.03,392,2388,100,642.17,39.12,23.5117,1585.65,1393.73,14.62,21.61,554.23,2388.02,9062.9,-0.0016,0.0003
30,58,518.67,1.3,46.86,522.59,2388.0,8148.83,8.4077,0.03,392,2388,100,642.12,39.01,23.2698,1585.61,1397.02,14.62,21.61,554.24,2388.0,9060.13,0.0011,-0.0003
30,59,518.67,1.3,47.24,522.13,2388.0,8141.56,8.4204,0.03,394,2388,100,642.3,39.08,23.4127,1585.01,1400.35,14.62,21.6,554.54,2388.02,9062.67,-0.0023,0.0003
30,60,518.67,1.3,47.08,522.62,2388.04,8142.48,8.3959,0.03,391,2388,100,642.0,38.9,23.4121,1588.2,1390.33,14.62,21.61,554.58,2388.0,9064.68,-0.0005,-0.0003
30,61,518.67,1.3,47.22,522.1,2387.98,8142.44,8.3791,0.03,392,2388,100,642.27,39.14,23.4028,1586.78,1392.98,14.62,21.61,554.49,2388.01,9062.23,-0.0003,-0.0005
30,62,518.67,1.3,47.14,522.6,2388.02,8148.18,8.3555,0.03,393,2388,100,642.22,39.15,23.4328,1587.12,1400.98,14.62,21.6,554.32,2388.01,9064.36,-0.0001,-0.0003
30,63,518.67,1.3,47.14,522.0,2388.03,8145.54,8.4064,0.03,390,2388,100,642.47,38.81,23.4557,1580.44,1395.34,14.62,21.61,554.11,2388.01,9066.83,-0.0036,-0.0003
30,64,518.67,1.3,47.27,522.5,2387.99,8150.32,8.39,0.03,391,2388,100,641.94,39.1,23.4577,1581.31,1393.91,14.62,21.61,554.58,2388.0,9057.31,0.0022,0.0003
30,65,518.67,1.3,47.27,522.47,2388.04,8147.89,8.412,0.03,392,2388,100,642.39,38.9,23.4004,1584.99,1395.51,14.62,21.61,554.14,2388.02,9065.93,0.0021,-0.0004
30,66,518.67,1.3,47.19,522.8,2388.02,8145.23,8.392999999999999,0.03,393,2388,100,642.01,38.75,23.3491,1593.44,1399.14,14.62,21.61,555.04,2388.05,9065.03,0.0018,-0.0001
30,67,518.67,1.3,47.38,522.87,2387.97,8145.66,8.3813,0.03,393,2388,100,641.82,38.98,23.409,1585.83,1395.31,14.62,21.61,555.07,2388.11,9059.19,0.0026,-0.0003
30,68,518.67,1.3,47.35,522.0,2388.02,8148.91,8.3729,0.03,391,2388,100,642.37,39.2,23.5163,1583.89,1394.37,14.62,21.61,554.52,2387.97,9068.05,-0.0004,0.0
30,69,518.67,1.3,47.07,522.73,2388.04,8142.44,8.4075,0.03,390,2388,100,642.62,39.05,23.3784,1580.37,1404.47,14.62,21.61,554.44,2388.0,9067.91,-0.0023,0.0001
30,70,518.67,1.3,47.39,522.85,2388.04,8144.84,8.4073,0.03,392,2388,100,642.15,38.8,23.3425,1584.58,1397.05,14.62,21.61,554.68,2387.97,9068.03,-0.0008,0.0002
30,71,518.67,1.3,47.28,522.08,2388.02,8144.12,8.3464,0.03,391,2388,100,641.58,38.93,23.4917,1580.78,1398.2,14.62,21.61,554.18,2388.07,9054.7,-0.0005,-0.0005
30,72,518.67,1.3,47.29,522.64,2388.0,8142.83,8.415,0.03,392,2388,100,642.41,39.13,23.3726,1583.87,1401.78,14.62,21.61,554.41,2388.01,9072.22,0.0005,0.0001
30,73,518.67,1.3,47.32,522.85,2387.97,8142.62,8.3778,0.03,393,2388,100,642.17,39.01,23.4059,1584.59,1401.3,14.62,21.61,554.4,2387.99,9052.57,0.0021,-0.0002
30,74,518.67,1.3,46.95,522.83,2388.0,8146.71,8.4066,0.03,392,2388,100,642.31,39.0,23.3415,1581.72,1408.31,14.62,21.61,554.44,2388.03,9059.39,-0.0004,-0.0001
30,75,518.67,1.3,47.14,521.55,2387.98,8147.49,8.3975,0.03,392,2388,100,642.61,39.04,23.4104,1580.23,1398.62,14.62,21.61,554.34,2388.02,9059.31,0.0031,0.0003
30,76,518.67,1.3,47.25,521.93,2388.04,8141.81,8.3485,0.03,390,2388,100,642.22,39.08,23.4195,1584.14,1404.48,14.62,21.61,554.37,2388.0,9056.64,-0.0002,-0.0001
30,77,518.67,1.3,47.11,522.45,2388.0,8143.92,8.4275,0.03,392,2388,100,642.45,38.87,23.4208,1585.72,1398.18,14.62,21.61,554.52,2388.01,9062.14,0.0009,0.0001
30,78,518.67,1.3,47.17,521.9,2388.0,8144.82,8.4039,0.03,391,2388,100,641.71,39.02,23.2979,1582.59,1398.05,14.62,21.6,554.3,2388.04,9069.2,0.0018,-0.0005
30,79,518.67,1.3,47.27,521.86,2388.01,8143.56,8.3936,0.03,392,2388,100,641.99,38.91,23.3932,1590.07,1402.3,14.62,21.61,554.37,2387.98,9064.1,-0.0011,-0.0001
30,80,518.67,1.3,47.29,522.24,2387.99,8143.12,8.4198,0.03,393,2388,100,641.95,39.16,23.3492,1579.25,1397.53,14.62,21.61,554.49,2388.0,9062.21,-0.0006,0.0001
30,81,518.67,1.3,47.15,521.84,2388.0,8143.04,8.4238,0.03,393,2388,100,642.18,38.91,23.3211,1587.63,1397.48,14.62,21.61,554.67,2388.11,9058.6,-0.0003,0.0005
30,82,518.67,1.3,47.13,522.11,2388.03,8141.2,8.4148,0.03,391,2388,100,642.2,38.88,23.3756,1584.63,1395.38,14.62,21.6,553.88,2387.99,9064.81,-0.0019,0.0
30,83,518.67,1.3,47.36,522.38,2387.98,8147.29,8.4185,0.03,391,2388,100,642.11,39.04,23.2968,1582.55,1394.98,14.62,21.61,554.14,2388.01,9058.02,0.0012,0.0004
30,84,518.67,1.3,47.17,521.81,2388.02,8144.97,8.4112,0.03,392,2388,100,641.79,39.08,23.3616,1584.57,1401.34,14.62,21.61,554.59,2387.99,9061.88,0.0004,0.0003
30,85,518.67,1.3,47.25,522.01,2387.98,8146.59,8.4274,0.03,391,2388,100,642.43,38.98,23.4296,1582.33,1397.52,14.62,21.61,554.4,2388.01,9058.01,-0.0007,-0.0002
30,86,518.67,1.3,47.4,522.42,2387.97,8145.31,8.3646,0.03,391,2388,100,642.44,39.03,23.3863,1585.37,1398.23,14.62,21.61,554.86,2388.06,9064.07,-0.0047,-0.0005
30,87,518.67,1.3,47.15,522.44,2387.99,8145.26,8.3858,0.03,392,2388,100,642.02,38.9,23.4056,1589.85,1387.36,14.62,21.61,554.1,2388.04,9065.85,-0.0035,-0.0004
30,88,518.67,1.3,47.23,522.62,2387.95,8144.04,8.3793,0.03,393,2388,100,642.23,39.15,23.3897,1577.76,1394.11,14.62,21.61,555.04,2388.0,9056.32,-0.0052,0.0002
30,89,518.67,1.3,47.36,522.34,2388.01,8141.9,8.424,0.03,391,2388,100,642.03,38.91,23.4586,1577.75,1399.62,14.62,21.61,553.83,2387.96,9064.48,0.0009,0.0001
30,90,518.67,1.3,47.22,522.68,2388.03,8140.16,8.4266,0.03,391,2388,100,642.35,39.01,23.4515,1592.11,1400.35,14.62,21.61,553.87,2388.04,9064.95,0.0008,-0.0001
30,91,518.67,1.3,47.25,522.45,2388.01,8145.74,8.3918,0.03,392,2388,100,642.27,39.04,23.3655,1587.08,1400.44,14.62,21.61,554.31,2388.05,9062.69,0.0058,0.0
30,92,518.67,1.3,47.2,521.84,2388.0,8140.88,8.4067,0.03,392,2388,100,642.41,38.78,23.5047,1585.92,1408.06,14.62,21.61,554.52,2387.97,9063.86,0.0001,-0.0002
30,93,518.67,1.3,47.34,522.52,2388.05,8146.83,8.3981,0.03,393,2388,100,641.7,38.98,23.4019,1580.59,1395.09,14.62,21.61,553.91,2387.96,9063.62,0.0032,0.0002
30,94,518.67,1.3,47.24,522.17,2388.04,8140.67,8.4213,0.03,393,2388,100,642.44,39.05,23.4338,1581.85,1399.89,14.62,21.61,554.24,2388.03,9064.01,0.0033,-0.0004
30,95,518.67,1.3,47.34,521.97,2387.99,8140.84,8.3651,0.03,391,2388,100,642.08,38.89,23.4305,1577.72,1390.22,14.62,21.61,553.68,2388.06,9058.08,0.0003,-0.0004
30,96,518.67,1.3,47.34,522.21,2388.03,8143.95,8.4031,0.03,391,2388,100,642.08,38.96,23.4079,1587.5,1402.12,14.62,21.61,554.3,2388.01,9057.33,-0.0007,-0.0004
30,97,518.67,1.3,47.26,521.74,2387.99,8142.92,8.4203,0.03,393,2388,100,642.37,38.89,23.4042,1584.39,1398.59,14.62,21.61,554.09,2388.04,9062.08,0.0002,0.0001
30,98,518.67,1.3,47.28,522.02,2388.02,8142.93,8.4223,0.03,392,2388,100,642.65,38.95,23.4166,1591.22,1402.72,14.62,21.61,554.31,2388.02,9053.13,0.0042,-0.0004
30,99,518.67,1.3,47.27,521.9,2387.99,8145.97,8.4359,0.03,393,2388,100,642.42,39.08,23.2926,1592.99,1396.54,14.62,21.61,554.06,2388.08,9064.04,0.0002,0.0003
30,100,518.67,1.3,47.4,521.81,2388.02,8143.15,8.3997,0.03,391,2388,100,642.39,38.97,23.4027,1586.3,1400.74,14.62,21.61,553.53,2388.0,9057.1,0.0,-0.0002
30,101,518.67,1.3,47.3,522.31,2387.98,8137.59,8.3892,0.03,392,2388,100,641.81,38.98,23.3485,1583.0,1404.81,14.62,21.61,553.79,2388.03,9063.28,0.0033,0.0001
30,102,518.67,1.3,47.18,522.58,2388.04,8143.07,8.3833,0.03,391,2388,100,642.57,39.16,23.3412,1588.31,1401.86,14.62,21.61,554.29,2388.01,9058.77,-0.002,0.0
30,103,518.67,1.3,47.31,522.32,2388.09,8141.96,8.4062,0.03,392,2388,100,642.03,38.86,23.2906,1581.91,1397.28,14.62,21.61,554.28,2388.05,9058.25,-0.0044,0.0
30,104,518.67,1.3,47.17,522.02,2387.99,8142.67,8.3795,0.03,392,2388,100,642.43,38.91,23.2822,1583.52,1402.0,14.62,21.61,554.09,2388.07,9062.12,0.001,0.0001
30,105,518.67,1.3,47.39,522.39,2388.0,8145.82,8.3834,0.03,392,2388,100,642.01,38.93,23.3958,1585.26,1405.92,14.62,21.61,554.02,2388.01,9067.59,0.0011,-0.0002
30,106,518.67,1.3,47.48,521.66,2388.06,8140.34,8.394,0.03,393,2388,100,642.44,38.88,23.2506,1588.9,1402.93,14.62,21.61,554.18,2388.01,9061.9,-0.0001,0.0
30,107,518.67,1.3,47.23,521.86,2388.06,8143.99,8.3791,0.03,393,2388,100,641.9,38.89,23.3928,1591.75,1402.29,14.62,21.61,553.91,2388.05,9057.84,-0.0004,0.0004
30,108,518.67,1.3,47.24,522.12,2388.0,8136.14,8.4102,0.03,393,2388,100,642.26,39.06,23.3976,1588.58,1399.83,14.62,21.61,554.08,2388.07,9062.61,0.0042,-0.0004
30,109,518.67,1.3,47.27,521.71,2388.1,8140.81,8.4138,0.03,393,2388,100,642.18,39.0,23.2846,1588.58,1402.83,14.62,21.61,553.47,2388.05,9060.12,0.0005,0.0004
30,110,518.67,1.3,47.57,521.56,2388.03,8137.15,8.4099,0.03,392,2388,100,642.28,38.9,23.2249,1586.12,1401.54,14.62,21.61,554.52,2388.03,9059.82,0.0014,-0.0003
30,111,518.67,1.3,47.34,521.76,2388.03,8139.39,8.4232,0.03,393,2388,100,641.98,38.93,23.4376,1584.82,1406.2,14.62,21.61,553.69,2388.08,9057.28,0.003,0.0005
30,112,518.67,1.3,47.24,521.63,2388.0,8141.15,8.3935,0.03,393,2388,100,642.33,38.83,23.3444,1584.19,1396.72,14.62,21.61,554.13,2388.08,9059.06,0.0016,-0.0001
30,113,518.67,1.3,47.33,521.82,2388.02,8140.81,8.4097,0.03,391,2388,100,642.87,38.88,23.4792,1585.17,1394.55,14.62,21.61,554.11,2388.04,9054.07,-0.0006,-0.0004
30,114,518.67,1.3,47.25,522.47,2388.02,8145.19,8.3964,0.03,394,2388,100,642.53,38.95,23.3742,1582.19,1403.23,14.62,21.61,554.32,2388.05,9063.13,-0.0001,0.0
30,115,518.67,1.3,47.2,521.96,2388.05,8144.13,8.451,0.03,393,2388,100,641.81,38.91,23.443,1589.56,1402.69,14.62,21.61,554.32,2388.1,9059.82,-0.0013,0.0002
30,116,518.67,1.3,47.21,521.98,2388.05,8140.7,8.4002,0.03,394,2388,100,641.77,38.82,23.3915,1585.28,1405.81,14.62,21.61,553.52,2388.09,9065.04,-0.0018,-0.0003
30,117,518.67,1.3,47.35,521.38,2388.04,8141.31,8.3948,0.03,391,2388,100,642.64,38.91,23.3781,1580.11,1401.32,14.62,21.61,553.79,2388.02,9065.67,0.0004,-0.0001
30,118,518.67,1.3,47.13,522.03,2388.02,8142.21,8.4231,0.03,391,2388,100,642.16,39.02,23.3816,1581.71,1397.66,14.62,21.61,553.92,2388.0,9065.09,0.0019,0.0005
30,119,518.67,1.3,47.15,522.1,2388.04,8142.29,8.4148,0.03,391,2388,100,642.35,39.04,23.3975,1585.69,1399.37,14.62,21.61,554.23,2388.04,9061.09,-0.0012,-0.0003
30,120,518.67,1.3,47.4,522.44,2388.05,8141.3,8.4349,0.03,392,2388,100,642.73,38.91,23.2933,1584.64,1401.4,14.62,21.61,554.2,2388.06,9053.64,-0.0017,0.0001
30,121,518.67,1.3,47.35,522.22,2388.03,8140.79,8.4001,0.03,392,2388,100,642.48,38.92,23.386,1582.56,1393.52,14.62,21.61,554.41,2388.04,9051.13,0.0018,0.0003
30,122,518.67,1.3,47.34,522.06,2388.04,8146.49,8.4607,0.03,392,2388,100,642.99,38.87,23.3282,1588.91,1406.33,14.62,21.61,554.03,2388.08,9062.45,-0.0033,0.0003
30,123,518.67,1.3,47.37,521.62,2388.01,8141.57,8.4163,0.03,392,2388,100,642.04,38.83,23.3618,1586.54,1404.95,14.62,21.61,553.72,2388.03,9069.17,-0.0001,0.0003
30,124,518.67,1.3,47.16,521.93,2388.11,8143.22,8.4545,0.03,391,2388,100,642.48,38.73,23.4269,1585.57,1403.67,14.62,21.61,554.58,2388.07,9052.53,0.0003,0.0
30,125,518.67,1.3,47.29,521.61,2387.96,8145.05,8.4223,0.03,391,2388,100,642.53,39.02,23.3843,1585.08,1409.54,14.62,21.61,554.38,2388.05,9065.83,-0.0012,-0.0003
30,126,518.67,1.3,47.43,522.72,2388.09,8143.35,8.4343,0.03,392,2388,100,642.45,38.93,23.3004,1593.46,1399.84,14.62,21.61,553.71,2388.0,9062.29,0.0001,-0.0004
30,127,518.67,1.3,47.43,521.96,2388.09,8142.33,8.4193,0.03,392,2388,100,642.24,38.78,23.3592,1591.6,1402.34,14.62,21.61,553.93,2388.08,9059.01,0.0019,-0.0001
30,128,518.67,1.3,47.42,521.33,2388.07,8137.84,8.4193,0.03,393,2388,100,642.27,39.03,23.4067,1594.41,1406.55,14.62,21.61,554.45,2388.03,9058.34,0.0012,0.0001
30,129,518.67,1.3,47.41,522.03,2388.1,8140.84,8.3986,0.03,393,2388,100,642.19,39.0,23.3117,1584.39,1414.22,14.62,21.61,553.92,2388.07,9062.12,-0.0012,0.0001
30,130,518.67,1.3,47.36,521.92,2388.03,8147.05,8.4135,0.03,393,2388,100,642.65,38.98,23.2622,1594.28,1397.82,14.62,21.61,553.99,2388.1,9054.61,-0.0036,-0.0002
30,131,518.67,1.3,47.38,521.91,2388.07,8145.88,8.4248,0.03,393,2388,100,642.69,38.78,23.3401,1584.96,1406.77,14.62,21.61,553.37,2388.05,9059.81,0.0019,0.0001
30,132,518.67,1.3,47.39,522.05,2388.11,8140.54,8.4011,0.03,392,2388,100,641.95,39.08,23.3263,1584.66,1403.19,14.62,21.61,553.52,2388.11,9058.52,0.0016,-0.0001
30,133,518.67,1.3,47.36,521.54,2388.04,8140.2,8.412,0.03,393,2388,100,642.52,39.0,23.2852,1593.26,1404.17,14.62,21.61,553.96,2388.07,9059.55,-0.0024,-0.0004
30,134,518.67,1.3,47.24,521.52,2388.08,8139.88,8.4122,0.03,392,2388,100,642.2,38.87,23.2746,1591.22,1407.07,14.62,21.61,553.9,2388.06,9064.56,-0.0015,0.0004
30,135,518.67,1.3,47.46,521.98,2388.05,8138.58,8.4386,0.03,393,2388,100,642.21,38.76,23.2909,1577.89,1403.44,14.62,21.61,553.69,2388.02,9062.27,-0.0003,0.0
30,136,518.67,1.3,47.38,521.81,2388.11,8148.09,8.3976,0.03,392,2388,100,642.72,38.98,23.3789,1589.32,1405.63,14.62,21.61,553.27,2388.15,9054.96,-0.0042,0.0002
30,137,518.67,1.3,47.35,521.81,2388.02,8136.45,8.4428,0.03,393,2388,100,642.76,38.96,23.4407,1592.26,1405.53,14.62,21.61,552.86,2388.08,9054.68,-0.0033,0.0003
30,138,518.67,1.3,47.58,521.51,2388.02,8142.95,8.4443,0.03,393,2388,100,642.74,38.76,23.3684,1586.59,1411.94,14.62,21.61,553.01,2388.1,9062.87,0.0022,-0.0004
30,139,518.67,1.3,47.6,521.57,2388.09,8144.41,8.4358,0.03,394,2388,100,642.29,38.79,23.2696,1590.39,1408.71,14.62,21.61,553.44,2388.05,9060.32,0.0011,-0.0004
30,140,518.67,1.3,47.39,521.49,2388.06,8138.82,8.4153,0.03,392,2388,100,642.09,38.87,23.361,1590.22,1401.57,14.62,21.61,553.34,2388.06,9058.2,0.0015,-0.0003
30,141,518.67,1.3,47.48,521.42,2388.12,8139.63,8.4558,0.03,392,2388,100,642.54,38.88,23.3348,1586.22,1402.83,14.62,21.61,554.02,2388.11,9062.92,-0.0011,0.0
30,142,518.67,1.3,47.52,521.68,2388.11,8144.54,8.4723,0.03,394,2388,100,642.61,38.81,23.3449,1583.32,1409.76,14.62,21.61,553.47,2388.16,9060.62,-0.0007,0.0002
30,143,518.67,1.3,47.5,521.42,2388.08,8138.19,8.3969,0.03,393,2388,100,642.51,38.97,23.3814,1590.92,1410.08,14.62,21.61,553.43,2388.04,9056.86,0.0005,0.0001
30,144,518.67,1.3,47.53,521.6,2388.1,8138.21,8.4475,0.03,394,2388,100,642.45,38.7,23.384,1592.41,1405.23,14.62,21.61,553.39,2388.1,9065.14,0.0045,-0.0002
30,145,518.67,1.3,47.41,521.23,2388.13,8136.7,8.4658,0.03,393,2388,100,642.42,38.87,23.2412,1593.25,1409.11,14.62,21.61,553.32,2388.08,9062.42,-0.0028,-0.0002
30,146,518.67,1.3,47.54,521.57,2388.07,8131.83,8.4606,0.03,393,2388,100,642.44,38.8,23.2319,1592.71,1405.58,14.62,21.61,553.71,2388.12,9065.44,-0.0024,-0.0002
30,147,518.67,1.3,47.52,521.02,2388.04,8141.09,8.4407,0.03,394,2388,100,642.05,38.76,23.3498,1591.29,1413.02,14.62,21.61,554.01,2388.11,9058.34,0.0001,-0.0002
30,148,518.67,1.3,47.57,521.21,2388.12,8141.43,8.4307,0.03,394,2388,100,643.01,38.8,23.2313,1587.19,1415.8,14.62,21.61,553.42,2388.11,9053.82,0.0025,0.0003
30,149,518.67,1.3,47.38,521.72,2388.15,8140.33,8.4151,0.03,392,2388,100,642.37,38.74,23.354,1591.14,1407.63,14.62,21.61,552.87,2388.07,9055.04,-0.0011,-0.0002
30,150,518.67,1.3,47.64,521.03,2388.1,8132.5,8.4593,0.03,394,2388,100,642.62,38.97,23.2037,1590.33,1411.98,14.62,21.61,553.36,2388.16,9060.0,0.0035,0.0001
30,151,518.67,1.3,47.6,521.1,2388.07,8140.68,8.4347,0.03,394,2388,100,642.65,38.75,23.1521,1590.11,1410.16,14.62,21.61,553.14,2388.07,9064.54,0.0028,0.0
30,152,518.67,1.3,47.79,521.32,2388.08,8141.4,8.4349,0.03,394,2388,100,642.54,38.74,23.2894,1590.7,1409.7,14.62,21.61,553.18,2388.13,9058.32,-0.0023,-0.0001
30,153,518.67,1.3,47.44,520.85,2388.11,8132.47,8.4373,0.03,394,2388,100,642.89,38.72,23.1734,1593.52,1417.0,14.62,21.61,553.86,2388.13,9060.56,0.0001,-0.0001
30,154,518.67,1.3,47.64,521.31,2388.12,8134.99,8.4326,0.03,393,2388,100,642.55,38.82,23.2581,1587.3,1406.04,14.62,21.61,553.21,2388.15,9060.98,-0.0022,-0.0003
30,155,518.67,1.3,47.58,521.34,2388.1,8136.12,8.4767,0.03,394,2388,100,642.92,39.08,23.2471,1593.63,1404.65,14.62,21.61,553.26,2388.15,9058.46,-0.0014,-0.0004
30,156,518.67,1.3,47.82,520.92,2388.13,8136.61,8.4352,0.03,393,2388,100,642.34,38.86,23.2616,1586.8,1402.97,14.62,21.61,553.45,2388.12,9060.81,0.0024,0.0003
30,157,518.67,1.3,47.58,520.86,2388.16,8135.51,8.4695,0.03,393,2388,100,642.61,38.73,23.2119,1595.7,1406.4,14.62,21.61,553.35,2388.13,9058.52,-0.0006,0.0003
30,158,518.67,1.3,47.61,521.57,2388.19,8135.07,8.4396,0.03,394,2388,100,642.9,38.73,23.2411,1594.27,1416.24,14.62,21.61,553.17,2388.13,9057.01,0.0025,0.0
30,159,518.67,1.3,47.5,521.12,2388.13,8131.48,8.4338,0.03,396,2388,100,643.07,38.73,23.1997,1597.02,1412.94,14.62,21.61,552.53,2388.13,9053.09,0.0012,0.0002
30,160,518.67,1.3,47.48,520.71,2388.13,8137.93,8.5068,0.03,394,2388,100,642.93,38.89,23.2727,1597.49,1416.64,14.62,21.61,553.61,2388.14,9060.17,0.0021,0.0002
30,161,518.67,1.3,47.59,520.99,2388.12,8138.03,8.4597,0.03,394,2388,100,642.45,38.69,23.16,1598.89,1415.27,14.62,21.61,553.0,2388.18,9055.47,-0.0035,-0.0002
30,162,518.67,1.3,47.62,520.97,2388.2,8137.11,8.4557,0.03,392,2388,100,642.32,38.63,23.2997,1594.88,1412.51,14.62,21.61,552.77,2388.12,9058.14,-0.0023,0.0002
30,163,518.67,1.3,47.69,521.01,2388.18,8135.16,8.4717,0.03,392,2388,100,642.64,38.82,23.2873,1599.86,1410.54,14.62,21.61,552.34,2388.14,9057.36,-0.0015,0.0003
30,164,518.67,1.3,47.77,520.82,2388.15,8137.57,8.4624,0.03,394,2388,100,642.93,38.83,23.2539,1592.68,1418.13,14.62,21.61,552.66,2388.18,9059.48,0.0002,-0.0003
30,165,518.67,1.3,47.71,521.07,2388.12,8132.01,8.4374,0.03,395,2388,100,642.94,38.66,23.1558,1592.27,1414.8,14.62,21.61,552.97,2388.12,9046.45,0.0034,0.0003
30,166,518.67,1.3,47.69,521.27,2388.16,8134.12,8.453,0.03,394,2388,100,643.19,38.63,23.3154,1594.47,1405.06,14.62,21.61,552.11,2388.11,9054.68,-0.0035,-0.0002
30,167,518.67,1.3,47.75,520.91,2388.1,8130.41,8.482000000000001,0.03,393,2388,100,642.6,38.76,23.3618,1590.69,1418.89,14.62,21.61,553.04,2388.14,9052.43,0.0022,0.0005
30,168,518.67,1.3,47.86,520.7,2388.22,8136.44,8.4309,0.03,395,2388,100,643.22,38.83,23.2764,1593.18,1409.51,14.62,21.61,552.46,2388.15,9049.28,0.0029,-0.0001
30,169,518.67,1.3,47.61,520.85,2388.21,8133.76,8.4441,0.03,396,2388,100,642.78,38.68,23.1873,1593.76,1416.89,14.62,21.61,552.69,2388.25,9054.99,-0.0003,-0.0005
30,170,518.67,1.3,47.81,521.12,2388.19,8132.8,8.4651,0.03,393,2388,100,643.23,38.48,23.1442,1591.67,1413.31,14.62,21.61,552.48,2388.15,9063.22,0.0018,-0.0003
30,171,518.67,1.3,47.62,521.02,2388.12,8130.42,8.4728,0.03,394,2388,100,642.97,38.65,23.1261,1596.9,1418.05,14.62,21.61,552.6,2388.19,9048.73,0.0011,-0.0005
30,172,518.67,1.3,47.71,521.3,2388.2,8128.04,8.4821,0.03,394,2388,100,643.27,38.8,23.2791,1588.64,1416.87,14.62,21.61,552.59,2388.19,9057.89,0.0009,-0.0003
30,173,518.67,1.3,47.87,520.78,2388.27,8134.3,8.4934,0.03,395,2388,100,643.05,38.69,23.1842,1588.62,1420.56,14.62,21.61,552.13,2388.2,9052.17,0.0015,0.0002
30,174,518.67,1.3,47.88,520.43,2388.2,8130.57,8.4688,0.03,393,2388,100,643.64,38.57,23.257,1588.97,1419.27,14.62,21.61,551.94,2388.2,9055.73,0.0013,0.0003
30,175,518.67,1.3,47.86,519.81,2388.17,8128.02,8.5048,0.03,394,2388,100,642.68,38.66,23.1409,1593.68,1418.61,14.62,21.61,552.44,2388.15,9057.8,0.0002,-0.0002
30,176,518.67,1.3,48.0,520.56,2388.21,8133.02,8.4569,0.03,394,2388,100,643.13,38.67,23.0812,1594.82,1420.87,14.62,21.61,552.03,2388.25,9056.14,0.003,-0.0003
